current_url,page_post_title,content_type,publication_date,updated_date,author,current_category,current_tags,canonical_url,meta_title,meta_description,featured_image,status_code,proposed_new_content_type,proposed_primary_topic,proposed_new_url,migration_action,migration_notes
https://jackskeen.com/the-power-of-fierce-conversations/,The Power of Fierce Conversations,post,2024-08-20T13:56:08,2024-08-20T13:56:09,Jack Skeen,Blog,,https://jackskeen.com/the-power-of-fierce-conversations/,The Power of Fierce Conversations – Jack Skeen,,https://jackskeen.com/wp-content/uploads/2024/08/pherux_A_realistic_photo_capturing_a_group_discussion._Realis_ed7cf889-083d-4553-92c1-29f84b555eb9_2.png,200,article,Relationships,/the-power-of-fierce-conversations/,KEEP,"Preserve the existing root-level article URL. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 752 words."
https://jackskeen.com/the-power-of-preference/,The Power of Preference,post,2024-09-13T14:10:42,2024-09-13T14:13:42,Jack Skeen,Blog,,https://jackskeen.com/the-power-of-preference/,The Power of Preference – Jack Skeen,,https://jackskeen.com/wp-content/uploads/2024/09/pherux_A_realistic_photo_capturing_a_person_eating_a_roast_be_694ff9aa-8e95-40d1-b48b-1ca693e6d06c_1.png,200,article,Personal Growth,/the-power-of-preference/,KEEP,"Preserve the existing root-level article URL. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 781 words."
https://jackskeen.com/the-roadmap/,The Roadmap,page,2023-08-31T17:34:47,2025-11-20T16:57:05,fernando,,,https://jackskeen.com/the-roadmap/,The Roadmap – Jack Skeen,,,200,redirect only,Your Genius,/roadmap,REDIRECT,"Equivalent route exists in the approved sitemap. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 528 words. Legacy markup: elementor-widget-wrap; elementor-widget-heading; elementor-widget-container; elementor-widget-text-editor; elementor-widget-video; elementor-widget-icon-list; elementor-widget-image; elementor-widget-button; elementor-widget-divider--view-line; elementor-widget-divider. Manual review: strategic page; redirect."
https://jackskeen.com/the-small-part-of-who-we-are/,The Small Part of Who We Are,post,2024-10-23T02:42:24,2024-10-23T03:04:54,Jack Skeen,Blog,,https://jackskeen.com/the-small-part-of-who-we-are/,The Small Part of Who We Are – Jack Skeen,,https://jackskeen.com/wp-content/uploads/2024/10/pherux_A_realistic_image_very_rich_man_surrounded_my_expensiv_a737f4c4-d63e-45cc-b5d7-43f44cae5710_0.png,200,article,Circle Blueprint,/the-small-part-of-who-we-are/,KEEP,"Preserve the existing root-level article URL. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 916 words. Manual review: substantial content / potential SEO value."
https://jackskeen.com/the-sub-factors-of-independence/,The Sub-Factors of Independence,post,2019-05-01T09:00:21,2019-05-01T09:00:21,Jack Skeen,Blog,Company Improvement | Executive Leadership Development | Human Resource Professional Development | Improving Employee Satisfaction | Increasing Return on Employee Investment | Leadership Coaching | Life Coach | Personal Growth Coach | Professional development | Reducing Turnover within my company | Self Help,https://jackskeen.com/the-sub-factors-of-independence/,The Sub-Factors of Independence – Jack Skeen,,,200,article,Circle Blueprint,/the-sub-factors-of-independence/,KEEP,"Preserve the existing root-level article URL. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 393 words."
https://jackskeen.com/the-three-faces-of-drama/,The Three Faces of Drama,post,2021-10-31T13:17:41,2021-10-31T13:17:41,Jack Skeen,Blog,Executive Leadership Development | Leadership Coaching | Self Help,https://jackskeen.com/the-three-faces-of-drama/,The Three Faces of Drama – Jack Skeen,,,200,article,Personal Growth,/the-three-faces-of-drama/,KEEP,"Preserve the existing root-level article URL. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 412 words."
https://jackskeen.com/the-thriving-scale-a-first-step-to-greatness/,The Thriving Scale: A First Step to Greatness,post,2023-11-08T04:43:59,2023-11-08T14:52:12,Jack Skeen,Blog,Leadership Coaching | Life Coach | Professional development | Self Help,https://jackskeen.com/the-thriving-scale-a-first-step-to-greatness/,The Thriving Scale: A First Step to Greatness – Jack Skeen,,https://jackskeen.com/wp-content/uploads/2023/11/A-First-Step-to-Greatness.png,200,article,Success & Fulfillment,/the-thriving-scale-a-first-step-to-greatness/,KEEP,"Preserve the existing root-level article URL. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 1022 words. Manual review: substantial content / potential SEO value."
https://jackskeen.com/the-universal-truth-of-happiness-a-journey-within/,The Universal Truth of Happiness: A Journey Within,post,2023-12-21T03:58:29,2023-12-21T03:59:32,Jack Skeen,Blog,happiness | Life Coach | Self Help,https://jackskeen.com/the-universal-truth-of-happiness-a-journey-within/,The Universal Truth of Happiness: A Journey Within – Jack Skeen,,https://jackskeen.com/wp-content/uploads/2023/12/The-Universal-Truth-of-Happiness.png,200,article,Success & Fulfillment,/the-universal-truth-of-happiness-a-journey-within/,KEEP,"Preserve the existing root-level article URL. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 770 words."
https://jackskeen.com/thriving-scale-2/,Thriving Scale,post,2019-02-26T09:00:18,2023-08-30T23:08:55,Jack Skeen,Video,Company Improvement | Executive Leadership Development | Human Resource Professional Development | Improving Employee Satisfaction | Increasing Return on Employee Investment | Leadership Coaching | Life Coach | Personal Growth Coach | Professional development | Reducing Turnover within my company | Self Help,https://jackskeen.com/thriving-scale-2/,Thriving Scale – Jack Skeen,,,200,article,Success & Fulfillment,/thriving-scale-2/,UPDATE,"Preserve the article URL but review thin content before launch. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 66 words."
https://jackskeen.com/type/video/,Videos,format archive,,,,,,https://jackskeen.com/type/video/,Video – Jack Skeen,,,200,redirect only,,/insights/videos,REDIRECT,"Equivalent route exists in the approved sitemap. Discovered via wordpress-sitemap,firecrawl-map. 127 words. Manual review: redirect."
https://jackskeen.com/wear-your-life-scars-with-honor/,Wear Your Life Scars With Honor,post,2024-06-07T13:17:00,2024-06-07T13:22:07,Jack Skeen,Blog,Leadership Coaching | Personal Growth Coach | Self Help,https://jackskeen.com/wear-your-life-scars-with-honor/,Wear Your Life Scars With Honor – Jack Skeen,,https://jackskeen.com/wp-content/uploads/2024/06/pherux_open_shot_cinematic_photo_of_an_old_veteran_in_uniform_e4c23c50-9a7c-4d85-85c4-baaaca265986_3.png,200,article,Reflections,/wear-your-life-scars-with-honor/,KEEP,"Preserve the existing root-level article URL. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 1119 words. Manual review: substantial content / potential SEO value."
https://jackskeen.com/what-do-you-want/,What Do You Want?,post,2023-10-24T23:38:05,2023-10-25T13:00:02,Jack Skeen,Blog,Leadership Coaching | Life Coach | Self Help,https://jackskeen.com/what-do-you-want/,What Do You Want? – Jack Skeen,,https://jackskeen.com/wp-content/uploads/2023/10/What-Do-You-Want.png,200,article,Purpose,/what-do-you-want/,KEEP,"Preserve the existing root-level article URL. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 643 words."
https://jackskeen.com/what-gets-you-out-of-bed-in-the-morning/,What gets you out of bed in the morning?,post,2024-07-02T13:36:33,2024-07-11T12:45:47,Jack Skeen,Blog,,https://jackskeen.com/what-gets-you-out-of-bed-in-the-morning/,What gets you out of bed in the morning? – Jack Skeen,,https://jackskeen.com/wp-content/uploads/2024/07/pherux_A_realistic_photo_capturing_a_happy_man_looking_a_play_10c375b0-dc22-4fca-be9a-d25102a04249_3.png,200,article,Purpose,/what-gets-you-out-of-bed-in-the-morning/,KEEP,"Preserve the existing root-level article URL. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 774 words."
https://jackskeen.com/what-is-civility/,Civility in Chaos,post,2020-03-24T21:13:07,2020-03-24T21:13:07,Jack Skeen,Blog,Civility | community | leadership,https://jackskeen.com/what-is-civility/,Civility in Chaos – Jack Skeen,,,200,article,Relationships,/what-is-civility/,KEEP,"Preserve the existing root-level article URL. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 394 words."
https://jackskeen.com/what-is-the-line/,What is “The Line”?,post,2021-06-27T13:28:45,2021-06-27T13:28:45,Jack Skeen,Blog,Company Improvement | Executive Leadership Development | Life Coach,https://jackskeen.com/what-is-the-line/,What is “The Line”? – Jack Skeen,,,200,article,Personal Growth,/what-is-the-line/,KEEP,"Preserve the existing root-level article URL. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 386 words."
https://jackskeen.com/what-is-your-circle/,What is Your Circle,post,2019-02-27T09:00:56,2023-08-31T17:22:27,Jack Skeen,Blog,Company Improvement | Executive Leadership Development | Human Resource Professional Development | Improving Employee Satisfaction | Increasing Return on Employee Investment | Leadership Coaching | Life Coach | Personal Growth Coach | Professional development | Reducing Turnover within my company | Self Help,https://jackskeen.com/what-is-your-circle/,What is Your Circle – Jack Skeen,,https://jackskeen.com/wp-content/uploads/2019/02/video4.jpg,200,article,Circle Blueprint,/what-is-your-circle/,KEEP,"Preserve the existing root-level article URL. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 374 words."
https://jackskeen.com/what-is-your-happiness-strategy/,What is Your Happiness Strategy?,post,2024-01-05T15:15:02,2024-01-05T15:15:03,Jack Skeen,Blog,happiness,https://jackskeen.com/what-is-your-happiness-strategy/,What is Your Happiness Strategy? – Jack Skeen,,https://jackskeen.com/wp-content/uploads/2024/01/What-is-Your-Happiness-Strategy.png,200,article,Success & Fulfillment,/what-is-your-happiness-strategy/,KEEP,"Preserve the existing root-level article URL. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 850 words."
https://jackskeen.com/what-kind-of-coach-do-you-need/,What Kind of Coach Do You Need?,post,2021-03-09T13:38:29,2021-03-09T13:38:29,Jack Skeen,Blog,Leadership Coaching | Personal Growth Coach,https://jackskeen.com/what-kind-of-coach-do-you-need/,What Kind of Coach Do You Need? – Jack Skeen,,,200,article,Personal Growth,/what-kind-of-coach-do-you-need/,KEEP,"Preserve the existing root-level article URL. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 289 words."
https://jackskeen.com/what-really-matters-to-you/,What Really Matters to You?,post,2022-04-22T12:58:14,2022-04-22T12:58:14,Jack Skeen,Blog,Executive Leadership Development | Professional development,https://jackskeen.com/what-really-matters-to-you/,What Really Matters to You? – Jack Skeen,,,200,article,Purpose,/what-really-matters-to-you/,KEEP,"Preserve the existing root-level article URL. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 284 words."
https://jackskeen.com/what-the-dying-can-teach-us-about-living/,What the Dying Can Teach Us About Living,post,2024-11-21T15:00:36,2024-11-21T15:25:31,Jack Skeen,Blog,,https://jackskeen.com/what-the-dying-can-teach-us-about-living/,What the Dying Can Teach Us About Living – Jack Skeen,,https://jackskeen.com/wp-content/uploads/2024/11/925ac1a5-45cf-413a-bb58-7dd603d2d9e2.jpeg,200,article,Reflections,/what-the-dying-can-teach-us-about-living/,KEEP,"Preserve the existing root-level article URL. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 609 words."
https://jackskeen.com/whats-in-your-circle-2/,What’s in Your Circle?,post,2022-06-18T12:27:21,2022-06-18T12:27:21,Jack Skeen,Blog,Company Improvement | Executive Leadership Development | Leadership Coaching,https://jackskeen.com/whats-in-your-circle-2/,What’s in Your Circle? – Jack Skeen,,,200,article,Circle Blueprint,/whats-in-your-circle-2/,KEEP,"Preserve the existing root-level article URL. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 458 words. Manual review: title/slug collision."
https://jackskeen.com/whats-in-your-circle/,What’s in Your Circle?,post,2019-01-19T09:00:50,2023-08-30T23:10:37,Jack Skeen,Video,,https://jackskeen.com/whats-in-your-circle/,What’s in Your Circle? – Jack Skeen,,,200,article,Circle Blueprint,/whats-in-your-circle/,UPDATE,"Preserve the article URL but review thin content before launch. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 45 words. Manual review: title/slug collision."
https://jackskeen.com/why-i-wrote-the-circle-blueprint/,Why I wrote The Circle Blueprint,post,2019-02-06T09:30:37,2019-02-06T09:30:37,Jack Skeen,Blog,Company Improvement | Development Reducing Turnover within my company | Executive Leadership Development | Human Resource Professional | Improving Employee Satisfaction | Increasing Return on Employee Investment | Leadership Coaching | Life Coach | Personal Growth Coach | Professional development | Self Help,https://jackskeen.com/why-i-wrote-the-circle-blueprint/,Why I wrote The Circle Blueprint – Jack Skeen,,,200,article,Circle Blueprint,/why-i-wrote-the-circle-blueprint/,KEEP,"Preserve the existing root-level article URL. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 409 words."
https://jackskeen.com/wont-you-be-my-neighbor/,Won’t You Be My Neighbor?,post,2019-12-04T21:58:21,2019-12-04T21:58:21,Jack Skeen,Blog,Civility | neighbor. Fred Rogers,https://jackskeen.com/wont-you-be-my-neighbor/,Won’t You Be My Neighbor? – Jack Skeen,,,200,article,Relationships,/wont-you-be-my-neighbor/,KEEP,"Preserve the existing root-level article URL. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 332 words."
https://jackskeen.com/wowthe-christmas-story/,Wow…The Christmas Story!,post,2021-12-18T13:49:42,2023-08-31T04:23:42,Jack Skeen,Blog,Executive Leadership Development | Spiritual Growth,https://jackskeen.com/wowthe-christmas-story/,Wow…The Christmas Story! – Jack Skeen,,https://jackskeen.com/wp-content/uploads/2023/08/qtq80-NzkGPI.jpeg,200,article,Reflections,/wowthe-christmas-story/,KEEP,"Preserve the existing root-level article URL. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 368 words."
https://jackskeen.com/wp-content/uploads/2024/02/JSkeen-Speaker-One-Sheet.pdf,,document,,,,,,https://jackskeen.com/wp-content/uploads/2024/02/JSkeen-Speaker-One-Sheet.pdf,,,,200,document,,/wp-content/uploads/2024/02/JSkeen-Speaker-One-Sheet.pdf,UPDATE,Preserve the public asset URL until backlink and usage data are reviewed. Discovered via firecrawl-map. No readable body text detected.
https://jackskeen.com/your-free-coach/,Your Free Coach,post,2021-01-13T14:43:07,2023-08-31T04:23:01,Jack Skeen,Blog,Executive Leadership Development | Leadership Coaching | Personal Growth Coach,https://jackskeen.com/your-free-coach/,Your Free Coach – Jack Skeen,,https://jackskeen.com/wp-content/uploads/2023/08/qtq80-pqBwO8.jpeg,200,article,Personal Growth,/your-free-coach/,UPDATE,"Preserve the article URL but review thin content before launch. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 140 words."
https://jackskeen.com/your-personal-development-plan/,Your Personal Development Plan,post,2021-06-01T11:47:14,2023-08-31T04:21:55,Jack Skeen,Blog,Executive Leadership Development | Leadership Coaching | Personal Growth Coach,https://jackskeen.com/your-personal-development-plan/,Your Personal Development Plan – Jack Skeen,,https://jackskeen.com/wp-content/uploads/2023/08/qtq80-IZrfOp.jpeg,200,article,Personal Growth,/your-personal-development-plan/,KEEP,"Preserve the existing root-level article URL. Discovered via wordpress-sitemap,wordpress-rest,firecrawl-map. 320 words."
